ticker,date,exdate,DTE,strike,call_premium,put_premium,straddle_premium,straddle_iv,net_delta,open_interest_call,open_interest_put,volume_call,volume_put,strike_diff,impl_volatility_call,impl_volatility_put,adj_best_bid_call,adj_best_offer_call,adj_best_bid_put,adj_best_offer_put,date_pos,H,exit_pos,exit_date,straddle_mid,entry_value,exit_value,r_long,r_short,iv_realized_vol_ratio,iv_rank,realized_vol_30,realized_vol_10,realized_vol_30_rank,mom_5,mom_10,vol_change,iv_skew,log_straddle_premium,spread_call,spread_put,total_volume,total_oi,open_interest_call_full,oi_call_lag5_full,open_interest_put_full,oi_put_lag5_full,oi_change_call,oi_change_put,DTE_norm,day_of_week
AMD,2023-06-14,2023-07-14,30,127.0,6.925,6.225,13.149999999999999,0.452116,0.08415000000000006,499.0,113.0,565.0,28.0,0.3300018310546733,0.452108,0.452124,6.85,7.0,6.15,6.3,112,7,119,2023-06-26,19.975,13.149999999999999,19.975,0.5190114068441067,-0.5190114068441067,0.7049950127582746,0.25,0.6413038274286622,0.5276017968853246,1.0,0.07753923270068161,0.0743194599483684,0.1137020305433376,-1.6000000000016e-05,2.5764217586237734,0.021660649819494636,0.02409638554216859,593.0,612.0,499.0,7.0,113.0,,70.28571428571429,,0.8571428571428571,2
AMD,2023-06-15,2023-07-14,29,124.0,6.575,5.8,12.375,0.442871,0.08304700000000004,156.0,603.0,587.0,69.0,0.23999786376951704,0.446294,0.439448,6.5,6.65,5.75,5.85,113,7,120,2023-06-27,14.705,12.375,14.705,0.1882828282828283,-0.1882828282828283,0.7839418739433676,0.2,0.5649283635944586,0.5507167582457725,0.7833333333333333,0.026011453051257575,0.0391498575992594,0.014211605348686152,0.006846000000000019,2.515678308454754,0.02281368821292781,0.01724137931034477,656.0,759.0,156.0,96.0,603.0,1.0,0.625,602.0,0.8285714285714286,3
AMD,2023-06-16,2023-07-14,28,120.0,5.975,5.5,11.475,0.432377,0.07198600000000005,585.0,611.0,160.0,287.0,0.08000183105467329,0.432724,0.43203,5.95,6.0,5.45,5.55,114,7,121,2023-06-28,11.685,11.475,11.685,0.018300653594771316,-0.018300653594771316,1.5355451668412832,0.13333333333333333,0.5646497006178397,0.5778647397996711,0.7666666666666667,-0.039515315183229524,0.018660717985447342,-0.013215039181831423,0.0006939999999999724,2.440170755946609,0.008368200836820055,0.01818181818181812,447.0,1196.0,585.0,534.0,611.0,159.0,0.09550561797752809,2.842767295597484,0.8,4
AMD,2023-06-16,2023-07-21,35,120.0,6.75,6.15,12.9,0.434936,0.07874700000000001,17331.0,18392.0,2219.0,4171.0,0.08000183105467329,0.436803,0.433069,6.7,6.8,6.1,6.2,114,7,121,2023-06-28,12.790000000000001,12.9,12.790000000000001,-0.008527131782945693,0.008527131782945693,1.544633208254094,0.18333333333333332,0.5646497006178397,0.5778647397996711,0.7666666666666667,-0.039515315183229524,0.018660717985447342,-0.013215039181831423,0.003734000000000015,2.5572273113676265,0.014814814814814762,0.0162601626016261,6390.0,35723.0,17331.0,13227.0,18392.0,11445.0,0.3102744386482196,0.6069899519440803,1.0,4
AMD,2023-06-20,2023-07-21,31,120.0,5.85,6.4,12.25,0.440561,0.017034999999999967,18298.0,20113.0,2135.0,2617.0,1.0699996948242188,0.443049,0.438073,5.8,5.9,6.35,6.45,115,7,122,2023-06-29,11.905000000000001,12.25,11.905000000000001,-0.028163265306122356,0.028163265306122356,0.7835777124005365,0.21666666666666667,0.5622428931143477,0.5807633722749954,0.75,-0.08274912056483961,0.008443856615516733,-0.018520479160647696,0.004976000000000036,2.505525936990736,0.017094017094017186,0.015625000000000083,4752.0,38411.0,18298.0,15637.0,20113.0,12871.0,0.17017330690030058,0.5626602439592884,0.8857142857142857,1
AMD,2023-06-23,2023-07-21,28,110.0,5.375,4.925,10.3,0.42338,0.06889599999999996,19300.0,20728.0,6590.0,2013.0,0.01000213623048296,0.425996,0.420764,5.35,5.4,4.85,5.0,118,7,125,2023-07-05,8.370000000000001,10.3,8.370000000000001,-0.187378640776699,0.187378640776699,0.7312280084931216,0.05,0.5789986093017422,0.4904935507386214,0.8,-0.12164387147618945,-0.09563241842493196,0.0885050585631208,0.005231999999999959,2.33214389523559,0.00930232558139548,0.030456852791878247,8603.0,40028.0,19300.0,10523.0,20728.0,10147.0,0.8340777344863632,1.042771262442101,0.8,4
AMD,2023-06-23,2023-07-28,35,110.0,6.25,5.65,11.9,0.43762100000000004,0.07783200000000001,211.0,546.0,533.0,180.0,0.01000213623048296,0.441966,0.433276,6.15,6.35,5.45,5.85,118,7,125,2023-07-05,10.08,11.9,10.08,-0.15294117647058825,0.15294117647058825,1.4923043259550335,0.21666666666666667,0.5789986093017422,0.4904935507386214,0.8,-0.12164387147618945,-0.09563241842493196,0.0885050585631208,0.008690000000000031,2.4765384001174837,0.03199999999999989,0.07079646017699105,713.0,757.0,211.0,22.0,546.0,161.0,8.590909090909092,2.391304347826087,1.0,4
AMD,2023-06-27,2023-07-28,31,110.0,5.875,5.050000000000001,10.925,0.425631,0.09433400000000003,500.0,652.0,499.0,119.0,0.3899993896484375,0.426574,0.424688,5.8,5.95,4.95,5.15,120,7,127,2023-07-07,9.115,10.925,9.115,-0.16567505720823802,0.16567505720823802,3.064086949439598,0.08333333333333333,0.5839492991190453,0.4146613656344748,0.8,-0.07451554280395281,-0.1572646633687925,0.16928793348457044,0.0018859999999999988,2.391053740981654,0.025531914893617082,0.03960396039603963,618.0,1152.0,500.0,74.0,652.0,371.0,5.756756756756757,0.7574123989218329,0.8857142857142857,1
AMD,2023-06-28,2023-07-28,30,110.0,5.7,5.1,10.8,0.428434,0.08106100000000005,618.0,697.0,331.0,386.0,0.1699981689453267,0.429437,0.427431,5.65,5.75,5.0,5.2,121,7,128,2023-07-10,8.84,10.8,8.84,-0.18148148148148155,0.18148148148148155,0.8610522929810376,0.15,0.5819280390911782,0.40184921108587035,0.7833333333333333,-0.01745592687801476,-0.12252203019886652,0.18007882800530783,0.0020060000000000078,2.379546134130174,0.017543859649122744,0.03921568627450984,717.0,1315.0,618.0,83.0,697.0,418.0,6.445783132530121,0.6674641148325359,0.8571428571428571,2
AMD,2023-06-29,2023-07-28,29,111.0,5.65,5.0,10.65,0.4255795,0.08413199999999998,223.0,131.0,195.0,44.0,0.23999786376951704,0.426113,0.425046,5.6,5.7,4.95,5.05,122,7,129,2023-07-11,8.125,10.65,8.125,-0.2370892018779343,0.2370892018779343,3.0863897414734356,0.08333333333333333,0.5716408207151472,0.3757496073280124,0.6833333333333333,0.004866198015196279,-0.13509214580376486,0.19589121338713483,0.0010670000000000401,2.365559892155434,0.01769911504424788,0.019999999999999928,239.0,354.0,223.0,24.0,131.0,101.0,8.291666666666666,0.297029702970297,0.8285714285714286,3
AMD,2023-07-07,2023-08-04,28,113.0,6.375,5.75,12.125,0.48498549999999996,0.08148,283.0,212.0,62.0,39.0,0.1699981689453267,0.487554,0.482417,6.3,6.45,5.7,5.8,127,7,134,2023-07-18,11.975,12.125,11.975,-0.012371134020618586,0.012371134020618586,1.3522239024945757,0.65,0.5599983862932822,0.26157748606786213,0.55,0.01720108663620166,0.022067284651397866,0.2984209002254201,0.005137000000000003,2.495269436823547,0.023529411764705938,0.017391304347826025,101.0,495.0,283.0,181.0,212.0,44.0,0.56353591160221,3.8181818181818183,0.8,4
AMD,2023-07-14,2023-08-18,35,115.0,7.75,6.3,14.05,0.49147799999999997,0.12240300000000004,13706.0,9576.0,3352.0,2257.0,0.9400024414062358,0.493232,0.489724,7.7,7.8,6.25,6.35,132,7,139,2023-07-25,12.575,14.05,12.575,-0.10498220640569404,0.10498220640569404,1.8357769283533651,0.7166666666666667,0.41545240377788256,0.25611916335891177,0.2,0.024181740170916354,0.04138282680711794,0.1593332404189708,0.003508000000000011,2.642622395779755,0.012903225806451568,0.015873015873015817,5609.0,23282.0,13706.0,6723.0,9576.0,4817.0,1.0386732113639745,0.9879593107743408,1.0,4
AMD,2023-07-17,2023-08-18,32,120.0,6.574999999999999,7.65,14.225,0.5043785000000001,0.0035959999999999326,17852.0,5562.0,8302.0,568.0,1.6800003051757812,0.509075,0.499682,6.55,6.6,7.6,7.7,133,7,140,2023-07-26,14.96,14.225,14.96,0.0516695957820739,-0.0516695957820739,1.204685011874644,0.8333333333333334,0.4186808128500932,0.24932193323591906,0.2,0.04088536525273982,0.03798412076233598,0.16935887961417412,0.00939300000000004,2.6550009800123946,0.0076045627376425595,0.013071895424836671,8870.0,23414.0,17852.0,14910.0,5562.0,5607.0,0.19731723675385648,-0.008025682182985553,0.9142857142857143,0
AMD,2023-07-18,2023-08-18,31,120.0,6.324999999999999,7.85,14.174999999999999,0.510529,-0.01521100000000003,18306.0,5564.0,9162.0,2740.0,2.0699996948242188,0.513715,0.507343,6.3,6.35,7.8,7.9,134,7,141,2023-07-27,14.354999999999999,14.174999999999999,14.354999999999999,0.01269841269841268,-0.01269841269841268,3.511216160501219,0.9,0.4169121010695693,0.240523505045287,0.18333333333333332,0.057682296773387313,0.018053971526919895,0.17638859602428228,0.006372000000000044,2.651479849613816,0.007905138339920922,0.012738853503184782,11902.0,23870.0,18306.0,16123.0,5564.0,5600.0,0.13539663834274018,-0.0064285714285714285,0.8857142857142857,1
AMD,2023-07-19,2023-08-18,30,115.0,7.95,6.0,13.95,0.5244679999999999,0.14350399999999996,13626.0,11213.0,5473.0,4134.0,1.4300003051757812,0.527732,0.521204,7.9,8.0,5.95,6.05,135,7,142,2023-07-28,11.85,13.95,11.85,-0.15053763440860213,0.15053763440860213,3.6693656903183935,0.95,0.4185560995748184,0.23374267478258115,0.18333333333333332,0.01601695170902416,0.021530507759892938,0.18481342479223722,0.006527999999999978,2.6354795082673745,0.012578616352201213,0.016666666666666607,9607.0,24839.0,13626.0,12351.0,11213.0,8871.0,0.10323050765120233,0.26400631270431746,0.8571428571428571,2
AMD,2023-07-20,2023-08-18,29,110.0,6.9,6.15,13.05,0.526836,0.08938399999999996,13101.0,12122.0,1996.0,4874.0,0.25,0.530925,0.522747,6.85,6.95,6.1,6.2,136,7,143,2023-07-31,12.1,13.05,12.1,-0.07279693486590046,0.07279693486590046,1.7783470234453471,0.9666666666666667,0.4164376100646372,0.3693356966874814,0.15,-0.050149767889623505,-0.028876125195414673,0.0471019133771558,0.008178000000000019,2.5687881337687024,0.014492753623188482,0.0162601626016261,6870.0,25223.0,13101.0,13310.0,12122.0,10239.0,-0.015702479338842976,0.1839046781912296,0.8285714285714286,3
AMD,2023-07-21,2023-08-18,28,110.0,6.9,5.55,12.45,0.5085655,0.12185300000000004,13758.0,14263.0,1382.0,1651.0,0.9499969482422017,0.510097,0.507034,6.85,6.95,5.5,5.6,137,7,144,2023-08-01,13.38,12.45,13.38,0.07469879518072302,-0.07469879518072302,1.3021380450409945,0.85,0.390561893139363,0.3722320261210354,0.08333333333333333,-0.043993215096184646,-0.019811474925268358,0.018329867018327617,0.003063000000000038,2.5217206229107165,0.014492753623188482,0.018018018018017955,3033.0,28021.0,13758.0,13163.0,14263.0,10779.0,0.04520246144495935,0.32322107802207994,0.8,4
AMD,2023-07-21,2023-08-25,35,111.0,7.05,6.6,13.649999999999999,0.49798699999999996,0.080036,114.0,149.0,103.0,41.0,0.05000305175779829,0.498498,0.497476,7.0,7.1,6.55,6.65,137,7,144,2023-08-01,14.524999999999999,13.649999999999999,14.524999999999999,0.06410256410256411,-0.06410256410256411,1.2750527093084956,0.7166666666666667,0.390561893139363,0.3722320261210354,0.08333333333333333,-0.043993215096184646,-0.019811474925268358,0.018329867018327617,0.0010220000000000229,2.6137395216309685,0.014184397163120517,0.015151515151515233,144.0,263.0,114.0,95.0,149.0,15.0,0.2,8.933333333333334,1.0,4
AMD,2023-07-26,2023-08-25,30,110.0,6.725,6.35,13.075,0.5202745,0.07660799999999995,802.0,392.0,612.0,192.0,0.089996337890625,0.520204,0.520345,6.7,6.75,6.3,6.4,140,7,147,2023-08-04,10.919999999999998,13.075,10.919999999999998,-0.16481835564053546,0.16481835564053546,1.4352621517470423,0.95,0.36249440519748044,0.3637229912608829,0.05,-0.055992056852409745,-0.039975105143385654,-0.0012285860634024814,-0.00014099999999994672,2.5707020099509865,0.007434944237918189,0.01574803149606308,804.0,1194.0,802.0,274.0,392.0,240.0,1.927007299270073,0.6333333333333333,0.8571428571428571,2
AMD,2023-07-27,2023-08-25,29,111.0,6.95,6.25,13.2,0.52862,0.08225499999999997,231.0,176.0,78.0,19.0,0.09999847412109375,0.536461,0.520779,6.9,7.0,6.2,6.3,141,7,148,2023-08-07,10.475000000000001,13.2,10.475000000000001,-0.20643939393939378,0.20643939393939378,1.5009329699659402,0.9833333333333333,0.35219427554582644,0.360927427288189,0.03333333333333333,0.007680168584345174,-0.0424695993052784,-0.008733151742362555,0.015681999999999974,2.580216829592325,0.014388489208633042,0.015999999999999945,97.0,407.0,231.0,96.0,176.0,144.0,1.40625,0.2222222222222222,0.8285714285714286,3
AMD,2023-07-28,2023-08-25,28,113.0,6.7,6.35,13.05,0.5230175,0.07241399999999998,350.0,284.0,251.0,28.0,0.04000091552734375,0.523877,0.522158,6.65,6.75,6.3,6.4,142,7,149,2023-08-08,9.075,13.05,9.075,-0.30459770114942536,0.30459770114942536,1.988417586694688,0.9333333333333333,0.3489388978434372,0.37568350269626843,0.016666666666666666,0.01795414376715191,-0.0260390713290328,-0.026744604852831255,0.001719000000000026,2.5687881337687024,0.014925373134328304,0.01574803149606308,279.0,634.0,350.0,249.0,284.0,281.0,0.40562248995983935,0.010676156583629894,0.8,4
AMD,2023-07-28,2023-09-01,35,113.0,7.275,6.825,14.100000000000001,0.5053515,0.08098099999999997,343.0,559.0,73.0,41.0,0.04000091552734375,0.505332,0.505371,7.25,7.3,6.75,6.9,142,7,149,2023-08-08,10.525,14.100000000000001,10.525,-0.2535460992907802,0.2535460992907802,3.5683758450134175,0.8,0.3489388978434372,0.37568350269626843,0.016666666666666666,0.01795414376715191,-0.0260390713290328,-0.026744604852831255,-3.900000000001125e-05,2.6461747973841225,0.0068728522336769515,0.02197802197802203,114.0,902.0,343.0,45.0,559.0,74.0,6.622222222222222,6.554054054054054,1.0,4
AMD,2023-08-01,2023-09-01,31,118.0,7.65,7.4,15.05,0.5499134999999999,0.06498299999999996,180.0,162.0,273.0,77.0,0.40000152587890625,0.556818,0.543009,7.6,7.7,7.35,7.45,144,7,151,2023-08-10,11.764999999999999,15.05,11.764999999999999,-0.21827242524916957,0.21827242524916957,3.9744338240459602,1.0,0.3441951533411655,0.39617128377015004,0.0,0.03990120377702516,-0.002802208200283443,-0.051976130428984524,0.013809000000000071,2.711377991194885,0.013071895424836671,0.013513513513513585,350.0,342.0,180.0,155.0,162.0,163.0,0.16129032258064516,-0.006134969325153374,0.8857142857142857,1
AMD,2023-08-03,2023-09-01,29,113.0,6.15,5.25,11.4,0.4478995,0.080121,510.0,657.0,254.0,118.0,0.15000152587890625,0.461094,0.434705,6.1,6.2,5.2,5.3,146,7,153,2023-08-14,9.1,11.4,9.1,-0.20175438596491233,0.20175438596491233,1.5477123008939981,0.36666666666666664,0.3789125869633578,0.4980120979200499,0.1,0.018283702653697904,0.025963871238043015,-0.11909951095669213,0.026388999999999996,2.4336133554004498,0.0162601626016261,0.01904761904761898,372.0,1167.0,510.0,340.0,657.0,556.0,0.5,0.18165467625899281,0.8285714285714286,3
AMD,2023-08-04,2023-09-01,28,116.0,5.825,5.525,11.350000000000001,0.44296199999999997,0.06013799999999997,701.0,207.0,392.0,206.0,0.18000030517578125,0.445642,0.440282,5.75,5.9,5.45,5.6,147,7,154,2023-08-15,9.785,11.350000000000001,9.785,-0.13788546255506617,0.13788546255506617,1.3042672484572464,0.35,0.38254684804640976,0.5087688631906414,0.13333333333333333,0.02500349352267853,0.04295763728983038,-0.12622201514423165,0.005359999999999976,2.4292177439274116,0.02575107296137345,0.027149321266968226,598.0,908.0,701.0,518.0,207.0,38.0,0.3532818532818533,4.447368421052632,0.8,4
AMD,2023-08-09,2023-09-08,30,110.0,6.15,5.2,11.350000000000001,0.449245,0.09968600000000005,240.0,277.0,272.0,376.0,0.470001220703125,0.451498,0.446992,6.1,6.2,5.15,5.25,150,7,157,2023-08-18,9.655000000000001,11.350000000000001,9.655000000000001,-0.14933920704845816,0.14933920704845816,1.3045841578446766,0.4,0.3876475486725956,0.5273238927746863,0.16666666666666666,0.010190268765576448,0.0034458221166464922,-0.13967634410209068,0.00450600000000001,2.4292177439274116,0.0162601626016261,0.019230769230769162,648.0,517.0,240.0,117.0,277.0,115.0,1.0512820512820513,1.4086956521739131,0.8571428571428571,2
AMD,2023-08-10,2023-09-08,29,110.0,5.8,5.074999999999999,10.875,0.438584,0.08489000000000002,327.0,323.0,231.0,419.0,0.23000335693359375,0.442066,0.435102,5.75,5.85,5.05,5.1,151,7,158,2023-08-21,8.75,10.875,8.75,-0.19540229885057472,0.19540229885057472,1.1313740800965741,0.3,0.38765604384587143,0.5250979454513025,0.2,-0.026145263135872888,-0.007861560482175043,-0.13744190160543107,0.006964000000000026,2.386466576974748,0.01724137931034477,0.00985221674876844,650.0,650.0,327.0,260.0,323.0,152.0,0.25769230769230766,1.125,0.8285714285714286,3
AMD,2023-08-11,2023-09-15,35,110.0,4.775,6.725,11.5,0.423675,-0.05938099999999996,15491.0,17043.0,2462.0,1251.0,2.4300003051757812,0.42366,0.42369,4.75,4.8,6.7,6.75,152,7,159,2023-08-22,10.6,11.5,10.6,-0.07826086956521743,0.07826086956521743,1.2357563802137383,0.06666666666666667,0.39284166388005504,0.5274434651638384,0.23333333333333334,-0.07389546355581228,-0.04889197003313381,-0.1346018012837834,-3.0000000000030003e-05,2.4423470353692043,0.010471204188481638,0.007434944237918189,3713.0,32534.0,15491.0,10042.0,17043.0,11515.0,0.5426209918342959,0.48006947459835,1.0,4
AMD,2023-08-14,2023-09-15,32,110.0,6.95,4.574999999999999,11.524999999999999,0.4341895,0.17981599999999998,15791.0,16937.0,3480.0,5304.0,1.9800033569335938,0.43521,0.433169,6.9,7.0,4.55,4.6,153,7,160,2023-08-23,10.275,11.524999999999999,10.275,-0.10845986984815605,0.10845986984815605,2.2786178138408784,0.25,0.40460502516439034,0.5694889580855654,0.26666666666666666,-0.04222834836822166,-0.02138077838507809,-0.1648839329211751,0.0020409999999999595,2.444518588882712,0.014388489208633042,0.010928961748633843,8784.0,32728.0,15791.0,9863.0,16937.0,10850.0,0.6010341681030112,0.5610138248847927,0.9142857142857143,0
AMD,2023-08-15,2023-09-15,31,110.0,6.75,4.8,11.55,0.44544300000000003,0.14898,16564.0,18351.0,1816.0,1508.0,1.3499984741210938,0.451592,0.439294,6.7,6.8,4.75,4.85,154,7,161,2023-08-24,11.135000000000002,11.55,11.135000000000002,-0.035930735930735855,0.035930735930735855,1.2797667170277018,0.4,0.40151579460027226,0.5448190591704875,0.25,-0.01674279797305207,-0.054610642489436666,-0.1433032645702152,0.012297999999999976,2.446685436967803,0.014814814814814762,0.02083333333333326,3324.0,34915.0,16564.0,9890.0,18351.0,10974.0,0.6748230535894844,0.6722252597047567,0.8857142857142857,1
AMD,2023-08-16,2023-09-15,30,105.0,7.0,4.225,11.225,0.4547,0.19875900000000002,6863.0,13175.0,784.0,3112.0,2.190002441406236,0.461959,0.447441,6.95,7.05,4.2,4.25,155,7,162,2023-08-25,8.46,11.225,8.46,-0.2463251670378618,0.2463251670378618,1.0999803457636517,0.5,0.4133710222652465,0.4433109484955964,0.3,-0.030141018454406154,-0.019950749688829768,-0.029939926230349856,0.014518000000000031,2.418143433628318,0.014285714285714235,0.011834319526627177,3896.0,20038.0,6863.0,6942.0,13175.0,10972.0,-0.011380005762028234,0.20078381334305506,0.8571428571428571,2
AMD,2023-08-17,2023-09-15,29,105.0,5.225,5.3,10.524999999999999,0.4467765,0.03805999999999998,7013.0,13545.0,1785.0,3169.0,0.5599975585937642,0.450794,0.442759,5.2,5.25,5.25,5.35,156,7,163,2023-08-28,7.775,10.524999999999999,7.775,-0.26128266033254144,0.26128266033254144,1.0659184240605033,0.4166666666666667,0.41914699090954094,0.4073238105344749,0.4,-0.053956355222036526,-0.08010161835790948,0.011823180375066022,0.008034999999999959,2.353753379568445,0.009569377990430589,0.01886792452830182,4954.0,20558.0,7013.0,6927.0,13545.0,11693.0,0.012415186949617438,0.15838535876165227,0.8285714285714286,3
AMD,2023-08-18,2023-09-15,28,105.0,5.6,4.7,10.3,0.4419825,0.09839900000000001,7533.0,13525.0,6432.0,4513.0,0.4499969482422017,0.444991,0.438974,5.55,5.65,4.65,4.75,157,7,164,2023-08-29,7.325,10.3,7.325,-0.2888349514563107,0.2888349514563107,1.261905476284505,0.36666666666666664,0.42068298931575276,0.3828904366156581,0.4166666666666667,-0.0199049176224637,-0.09380038117827605,0.037792552700094684,0.00601700000000005,2.33214389523559,0.017857142857142953,0.021276595744680774,10945.0,21058.0,7533.0,6836.0,13525.0,12204.0,0.10196021064950263,0.10824319895116355,0.8,4
AMD,2023-08-21,2023-09-22,32,108.0,6.05,5.3,11.35,0.4438935,0.08788800000000002,102.0,650.0,59.0,75.0,0.220001220703125,0.447145,0.440642,6.0,6.1,5.25,5.35,158,7,165,2023-08-30,8.549999999999999,11.35,8.549999999999999,-0.2466960352422908,0.2466960352422908,1.285470233960059,0.4166666666666667,0.428336228902702,0.4143690878135816,0.43333333333333335,-0.03415411040430293,-0.07638245877252466,0.013967141089120394,0.0065030000000000365,2.4292177439274116,0.016528925619834652,0.01886792452830182,134.0,752.0,102.0,56.0,650.0,613.0,0.8214285714285714,0.06035889070146819,0.9142857142857143,0
AMD,2023-08-22,2023-09-22,31,106.0,5.775,5.5,11.275,0.4581785,0.05604099999999995,113.0,1045.0,44.0,47.0,0.339996337890625,0.465972,0.450385,5.75,5.8,5.45,5.55,159,7,166,2023-08-31,8.2,11.275,8.2,-0.2727272727272728,0.2727272727272728,1.0657330263772022,0.5833333333333334,0.42991864628377735,0.40441187040425536,0.45,-0.0524519536043863,-0.06919475157743843,0.025506775879521992,0.015587000000000018,2.422587885388742,0.008658008658008627,0.01818181818181812,91.0,1158.0,113.0,26.0,1045.0,1014.0,3.3461538461538463,0.03057199211045365,0.8857142857142857,1
AMZN,2023-01-04,2023-02-03,30,85.0,5.4,5.050000000000001,10.450000000000001,0.537744,0.081295,601.0,314.0,492.0,316.0,0.1399993896484375,0.538135,0.537353,5.3,5.5,4.95,5.15,1,7,8,2023-01-13,15.355,10.450000000000001,15.355,0.4693779904306219,-0.4693779904306219,1.3860430193622841,,0.33364447896239957,0.33930462600561156,0.08333333333333333,0.02497452278849223,0.0025873379582659027,-0.005660147043211994,0.0007820000000000604,2.34660197841082,0.03703703703703707,0.03960396039603963,808.0,915.0,601.0,,314.0,,,,0.8571428571428571,2
AMZN,2023-01-05,2023-02-03,29,83.0,5.375,4.925,10.3,0.551652,0.08399500000000004,803.0,452.0,408.0,215.0,0.12000274658203125,0.555682,0.547622,5.3,5.45,4.85,5.0,2,7,9,2023-01-17,14.959999999999999,10.3,14.959999999999999,0.4524271844660192,-0.4524271844660192,1.6879646135346544,1.0,0.33637940502775415,0.3596018617176681,0.1,0.01576367106313838,-0.02459870487856763,-0.02322245668991396,0.008059999999999956,2.33214389523559,0.027906976744186112,0.030456852791878247,623.0,1255.0,803.0,,452.0,,,,0.8285714285714286,3
AMZN,2023-01-06,2023-02-03,28,86.0,5.225,4.925,10.149999999999999,0.5342815,0.07688700000000004,514.0,136.0,333.0,58.0,0.0800018310546875,0.534171,0.534392,5.15,5.3,4.85,5.0,3,7,10,2023-01-18,12.535,10.149999999999999,12.535,0.23497536945812827,-0.23497536945812827,1.513028493472321,0.0,0.3531205805475956,0.3945342770040163,0.13333333333333333,0.022319750717319193,-0.007983783432655628,-0.04141369645642068,-0.00022100000000002673,2.3174737054877963,0.028708133971291766,0.030456852791878247,391.0,650.0,514.0,,136.0,,,,0.8,4
AMZN,2023-01-13,2023-02-17,35,100.0,5.125,6.65,11.775,0.47879499999999997,-0.025341999999999976,80789.0,52964.0,11750.0,4302.0,1.8799972534179545,0.478703,0.478887,5.1,5.15,6.6,6.7,8,7,15,2023-01-25,10.700000000000001,11.775,10.700000000000001,-0.09129511677282372,0.09129511677282372,1.5649216137047384,0.0,0.38738118367027163,0.3764276564521896,0.18333333333333332,0.13091412969733907,0.15323388041465835,0.010953527218082015,-0.00018400000000001748,2.4659786399024815,0.009756097560975749,0.015037593984962485,16052.0,133753.0,80789.0,75327.0,52964.0,52552.0,0.07251052079599613,0.007839853859034861,1.0,4
AMZN,2023-01-17,2023-02-17,31,95.0,6.4,4.975,11.375,0.5101925,0.13424399999999997,36896.0,30152.0,1379.0,4294.0,1.0500030517577983,0.512971,0.507414,6.35,6.45,4.95,5.0,9,7,16,2023-01-26,10.774999999999999,11.375,10.774999999999999,-0.05274725274725287,0.05274725274725287,0.9255200850590005,0.25,0.39123166805490733,0.41198212384298966,0.2,0.09483140200394058,0.134052122143847,-0.020750455788082323,0.005556999999999923,2.431417964837014,0.015625000000000083,0.010050251256281372,5673.0,67048.0,36896.0,27286.0,30152.0,23225.0,0.3521952649710474,0.2982561894510226,0.8857142857142857,1
AMZN,2023-01-18,2023-02-17,30,95.0,6.0,5.175000000000001,11.175,0.5126165,0.10067200000000004,37505.0,31734.0,4399.0,7004.0,0.45999908447265625,0.515547,0.509686,5.95,6.05,5.15,5.2,10,7,17,2023-01-27,12.064999999999998,11.175,12.064999999999998,0.07964205816554783,-0.07964205816554783,1.1663737041557911,0.4,0.3892690185318371,0.4201326366840759,0.2,0.060343089755055174,0.10645522597967934,-0.030863618152238814,0.005861000000000005,2.4136791404996325,0.016666666666666607,0.009661835748792235,11403.0,69239.0,37505.0,26885.0,31734.0,23127.0,0.3950158080714153,0.372162407575561,0.8571428571428571,2
AMZN,2023-01-19,2023-02-17,29,95.0,4.95,5.95,10.9,0.512548,-0.004251999999999978,39517.0,32732.0,5053.0,3728.0,1.3199996948242188,0.514131,0.510965,4.9,5.0,5.9,6.0,11,7,18,2023-01-30,11.395,10.9,11.395,0.045412844036697174,-0.045412844036697174,1.6672708427059693,0.3333333333333333,0.38019836455028216,0.43681521117022476,0.18333333333333332,-0.014939050492214785,0.09558776931589535,-0.056616846619942596,0.003166000000000002,2.388762789235098,0.02020202020202013,0.01680672268907557,8781.0,72249.0,39517.0,26802.0,32732.0,23062.0,0.47440489515707784,0.4193044835660394,0.8285714285714286,3
AMZN,2023-01-20,2023-02-17,28,95.0,6.7,4.2,10.9,0.5053645,0.199608,39986.0,33528.0,4099.0,6935.0,2.25,0.506688,0.504041,6.65,6.75,4.15,4.25,12,7,19,2023-01-31,12.355,10.9,12.355,0.13348623853211009,-0.13348623853211009,1.1597709443203172,0.14285714285714285,0.3820670116069822,0.4127912362145606,0.2,0.02057005201586696,0.156999602664008,-0.0307242246075784,0.002647000000000066,2.388762789235098,0.014925373134328304,0.023809523809523725,11034.0,73514.0,39986.0,26089.0,33528.0,23172.0,0.5326766069991185,0.446918694976696,0.8,4
AMZN,2023-01-24,2023-02-24,31,96.0,5.8,5.15,10.95,0.48947799999999997,0.09236299999999997,885.0,123.0,222.0,212.0,0.31999969482421875,0.490208,0.488748,5.75,5.85,5.1,5.2,14,7,21,2023-02-02,18.96,10.95,18.96,0.7315068493150687,-0.7315068493150687,1.5163858312913223,0.125,0.3807718339106305,0.4205279996681792,0.2,0.0028070574049968502,0.0976384594089375,-0.0397561657575487,0.0014599999999999613,2.3933394562625097,0.01724137931034477,0.019417475728155442,434.0,1008.0,885.0,298.0,123.0,57.0,1.9697986577181208,1.1578947368421053,0.8857142857142857,1
